timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
,,,,,,,,,,,,,,,,1.302560,103.799672,17.758667,1.210000,333.984375,1501240992.999926,
1501240994.111363,0.763499,-1.444767,-0.514653,-2.315560,-2.362374,-1.428027,0.086913,0.992069,-0.090805,-0.380996,0.053433,-0.297790,5.742180,-6.942752,-39.039169,,,,,,,
,,,,,,,,,,,,,,,,1.302574,103.799666,17.880371,1.210000,344.531250,1501240993.999927,
1501240995.111202,0.665763,-1.433179,-0.572225,0.853402,0.687741,0.785307,0.084733,0.990546,-0.107887,-0.355775,-0.089270,0.206444,3.141226,-6.187558,-39.459835,,,,,,,
,,,,,,,,,,,,,,,,1.302589,103.799658,18.048889,1.390000,347.343750,1501240994.999926,
1501240996.111010,2.914638,-1.417301,1.990053,2.215694,1.763557,0.151832,0.034403,0.988243,0.148972,0.431998,0.554238,-0.219865,-9.070889,4.622999,-38.750206,,,,,,,
,,,,,,,,,,,,,,,,1.302602,103.799650,17.667664,1.480000,319.921875,1501240995.999926,
1501240997.110855,3.114226,-1.194686,2.057594,0.691744,-0.131026,-0.370483,0.010051,0.930100,0.367168,-0.047740,0.002044,0.132100,-3.302570,13.264633,-37.661304,,,,,,,
,,,,,,,,,,,,,,,,1.302611,103.799643,17.883240,1.000000,319.218750,1501240996.999926,
1501240998.110668,1.610203,-1.423282,0.484328,0.038201,0.221949,0.008814,0.146866,0.989139,0.005791,0.016281,0.055279,-0.009224,-1.127010,-1.558292,-40.019161,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.081970,0.210000,319.218750,1501240997.999926,
1501240999.110512,1.549207,-1.446374,0.301483,0.008493,0.042117,-0.011510,0.124073,0.992269,-0.002679,-0.023579,0.030985,0.015542,3.797395,-2.554629,-39.803078,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,17.925537,0.000000,319.218750,1501240998.999927,
1501241000.110341,1.582791,-1.466619,0.363808,-0.006820,-0.017423,0.008646,0.103982,0.994578,0.001247,0.005515,0.032964,0.007420,2.733674,-2.195624,-39.911625,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,17.959778,0.000000,319.218750,1501240999.999926,
1501241001.110169,1.585939,-1.451397,0.347513,-0.021383,0.033570,-0.011550,0.119102,0.992880,0.001804,0.002937,0.038278,0.003018,3.457267,-2.305662,-39.849255,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,17.985474,0.000000,319.218750,1501241000.999926,
1501241002.109998,1.780263,-1.463875,0.541756,-0.009833,0.008762,0.009456,0.104385,0.994289,0.022191,0.000870,0.033451,0.003200,3.542737,-1.436255,-39.882549,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.004456,0.000000,319.218750,1501241001.999926,
1501241003.109822,1.830745,-1.455719,0.574219,-0.009333,0.031479,0.003057,0.110966,0.993386,0.029513,0.006359,0.034400,0.003324,4.248221,-1.250545,-39.819851,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.020447,0.000000,319.218750,1501241002.999926,
1501241004.109626,1.876718,-1.457433,0.613438,0.000564,-0.019302,-0.000243,0.107868,0.993581,0.034069,0.005703,0.036158,-0.000591,4.559690,-1.080217,-39.790375,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.029968,0.000000,319.218750,1501241003.999925,
1501241005.109488,1.931042,-1.459263,0.667555,0.007679,-0.008756,0.007094,0.104158,0.993787,0.039235,0.007140,0.030078,0.000576,4.576541,-0.852603,-39.793964,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.042297,0.000000,319.218750,1501241004.999926,
1501241006.109312,1.832992,-1.457989,0.573491,0.002815,-0.000927,-0.001353,0.108721,0.993644,0.029178,0.003645,0.035424,0.002667,4.382339,-1.264416,-39.804871,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.047913,0.000000,319.218750,1501241005.999927,
1501241007.109140,1.887177,-1.458285,0.629642,0.007029,-0.000199,0.002831,0.106701,0.993677,0.034932,0.003437,0.031988,0.004238,4.320013,-1.017557,-39.818756,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,17.978394,0.000000,319.218750,1501241006.999926,
1501241008.108969,1.905849,-1.460369,0.648721,0.007827,-0.014049,0.008075,0.104075,0.993909,0.036237,0.001928,0.033358,0.001483,4.321652,-0.947008,-39.820324,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.010803,0.000000,319.218750,1501241007.999926,
1501241009.108793,1.631944,-1.481277,0.630106,0.063787,-0.492439,-0.020914,0.089233,0.995996,0.005463,0.036637,0.037574,0.013641,-5.570667,-1.173628,-39.658817,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.048462,0.000000,319.218750,1501241008.999926,
1501241010.108585,0.949993,-1.514757,0.145132,-0.032473,-0.264036,0.133410,0.045560,0.998430,-0.032581,-0.080472,0.055204,-0.017422,-13.366447,-2.588242,-37.681171,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.072449,0.000000,319.218750,1501241009.999926,
1501241011.108441,1.618462,-1.426263,0.610799,-0.021791,0.241706,-0.006569,0.143867,0.989573,0.006863,0.026299,0.038945,0.022312,-5.747770,-0.894076,-39.640831,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.085999,0.000000,319.218750,1501241010.999928,
1501241012.108265,1.887599,-1.442072,0.829441,-0.017556,0.066000,0.012446,0.121981,0.991726,0.039991,0.019895,0.037952,0.000475,-3.637214,0.084898,-39.899811,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.099670,0.000000,319.218750,1501241011.999927,
1501241013.108092,1.930915,-1.444806,0.893140,0.013925,-0.005530,0.028283,0.117597,0.992074,0.044280,0.010867,0.032218,0.000108,-4.390324,0.345722,-39.822571,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.102356,0.000000,319.218750,1501241012.999926,
1501241014.107902,1.983060,-1.438084,0.931729,0.005479,0.011570,0.005977,0.121237,0.991207,0.053020,0.003123,0.037205,0.004613,-3.839810,0.643912,-39.875713,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.107117,0.000000,319.218750,1501241013.999926,
1501241015.107761,1.890312,-1.440345,0.840336,0.013987,-0.013960,-0.001669,0.123498,0.991503,0.040860,0.005271,0.029874,0.001163,-3.914027,0.182387,-39.873283,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.070251,0.000000,319.218750,1501241014.999926,
1501241016.107601,1.848432,-1.440202,0.789033,0.008421,0.002037,-0.000839,0.125237,0.991485,0.035692,-0.005943,0.036271,0.015455,-3.566466,-0.078652,-39.906212,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.095459,0.000000,319.218750,1501241015.999927,
1501241017.107429,1.724482,-1.447460,0.691078,-0.012511,-0.020234,-0.021161,0.121573,0.992404,0.018833,0.022729,0.031629,0.000195,-4.624617,-0.637496,-39.792439,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.113464,0.000000,319.218750,1501241016.999927,
1501241018.107229,1.721852,-1.441542,0.725300,0.040896,0.029445,0.045555,0.127427,0.991658,0.019396,0.027923,0.042918,0.028501,-6.095029,-0.411722,-39.596874,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.122559,0.000000,319.218750,1501241018.006555,
1501241019.107084,1.183506,-1.427326,0.447611,0.088950,-0.283747,0.049621,0.132389,0.989726,-0.054000,0.008327,0.031362,0.013412,-16.129183,-1.782061,-36.632027,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.126038,0.000000,319.218750,1501241019.002578,
1501241020.106903,0.967309,-1.410148,0.456447,0.015159,0.512145,0.123529,0.131704,0.987124,-0.090779,-0.034581,0.028776,-0.051830,-25.218319,-2.307808,-27.990105,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.134399,0.000000,319.218750,1501241019.999987,
1501241021.106724,1.159052,-1.427047,0.377796,-0.040443,0.258096,0.038564,0.131282,0.989686,-0.057332,0.005467,0.056060,0.002629,-16.845467,-2.822233,-33.660080,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.136414,0.000000,319.218750,1501241021.000111,
1501241022.106538,1.516740,-1.449004,0.698439,-0.010872,-0.048640,-0.103957,0.121314,0.992592,-0.006564,0.030846,0.063301,0.037143,-15.321875,-1.390051,-34.468006,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.142822,0.000000,319.218750,1501241022.000136,
1501241023.106386,1.399601,-1.440625,0.555219,0.016612,-0.075364,-0.117791,0.127906,0.991540,-0.022113,0.073205,0.008827,-0.011914,-14.473718,-1.952106,-34.805695,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.109741,0.000000,319.218750,1501241023.000123,
1501241024.106196,1.529464,-1.451877,0.659688,-0.022848,0.230458,0.057680,0.118538,0.992937,-0.004902,0.027260,0.024152,0.019078,-13.763935,-1.642582,-35.108284,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.172485,0.000000,319.218750,1501241023.999475,
1501241025.106047,1.573591,-1.457863,0.701334,-0.018497,0.045216,0.020407,0.112693,0.993630,0.000315,0.009774,0.028846,0.011694,-13.461206,-1.535594,-35.230293,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.214661,0.000000,319.218750,1501241025.000171,
1501241026.105877,1.498348,-1.445411,0.668137,0.169756,-0.112241,-0.202877,0.124729,0.992150,-0.009052,0.058483,0.052803,-0.052517,-14.922650,-1.447315,-34.640373,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.216675,0.000000,319.218750,1501241026.000143,
1501241027.105692,1.405614,-1.456832,0.561728,-0.239661,0.553632,0.011579,0.112170,0.993513,-0.018699,0.187391,0.144899,0.117316,-14.720119,-2.178743,-34.688713,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.216736,0.000000,319.218750,1501241027.000063,
1501241028.105532,1.642732,-1.445924,0.724623,0.036657,-0.166555,0.004552,0.124226,0.992213,0.008952,0.031932,0.022557,0.024923,-11.796049,-1.243836,-35.833527,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.223206,0.000000,319.218750,1501241028.000063,
1501241029.105352,1.535748,-1.457190,0.633611,-0.007099,-0.003353,-0.003801,0.113292,0.993554,-0.003972,0.015553,0.027000,-0.011256,-12.400512,-1.773317,-35.606434,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.225037,0.000000,319.218750,1501241029.000063,
1501241030.105178,1.662075,-1.461750,0.752919,0.014449,0.015905,0.007984,0.108377,0.994060,0.009920,0.002387,0.029667,-0.001406,-12.127325,-1.362653,-35.718437,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.235657,0.000000,319.218750,1501241030.000063,
1501241031.105034,1.529471,-1.455306,0.624206,0.011552,-0.017853,0.004016,0.115135,0.993338,-0.004761,0.007637,0.035714,-0.003342,-12.293110,-1.792834,-35.642685,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.058044,0.000000,319.218750,1501241031.000062,
1501241032.104858,1.524193,-1.454945,0.618519,-0.005026,0.005748,-0.001154,0.115467,0.993297,-0.005385,0.004101,0.035573,-0.001192,-12.286150,-1.819280,-35.643742,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.144043,0.000000,319.218750,1501241032.000063,
1501241033.104671,1.629288,-1.459315,0.718762,-0.012548,0.002722,-0.005445,0.111060,0.993792,0.006504,0.005593,0.033261,0.001401,-12.082754,-1.472557,-35.729179,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.214417,0.000000,319.218750,1501241033.000063,
1501241034.104520,1.690098,-1.461459,0.784376,0.006770,-0.008084,0.001996,0.108344,0.994029,0.012987,0.004067,0.033864,0.003752,-12.232973,-1.250771,-35.686489,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.238831,0.000000,319.218750,1501241034.000063,
1501241035.104345,1.659394,-1.460514,0.751666,0.004082,0.005795,0.002149,0.109627,0.993925,0.009738,0.001609,0.032564,0.004010,-12.175067,-1.360310,-35.702278,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.278625,0.000000,319.218750,1501241035.000062,
1501241036.104183,1.612315,-1.458415,0.703718,0.002155,0.002623,0.003259,0.112048,0.993692,0.004655,0.002698,0.033881,0.000503,-12.155519,-1.510663,-35.702896,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.301147,0.000000,319.218750,1501241036.000063,
1501241037.103984,1.633325,-1.458847,0.722145,-0.008519,0.001614,0.001075,0.111497,0.993740,0.006981,0.002334,0.035679,0.005989,-12.058227,-1.452495,-35.738285,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.320679,0.000000,319.218750,1501241037.000063,
1501241038.103844,1.720874,-1.460477,0.809033,0.005167,-0.002807,0.004096,0.108859,0.993921,0.016461,0.002470,0.032828,0.003635,-12.010737,-1.142584,-35.765518,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.337830,0.000000,319.218750,1501241038.000062,
1501241039.103660,1.657639,-1.457810,0.746123,0.005329,0.002421,0.005143,0.112321,0.993624,0.009779,0.003783,0.034178,0.001635,-12.041824,-1.335517,-35.748379,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.276611,0.000000,319.218750,1501241039.000063,
1501241040.103507,1.610174,-1.457759,0.698641,0.015987,0.002341,0.000786,0.112709,0.993618,0.004441,0.007866,0.032535,-0.000275,-12.051777,-1.520954,-35.737614,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.325378,0.000000,319.218750,1501241040.000063,
1501241041.103337,1.525977,-1.456016,0.620950,-0.000300,-0.011466,-0.000429,0.114413,0.993420,-0.005131,0.007291,0.036182,0.001530,-12.302574,-1.817211,-35.638184,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.350525,0.000000,319.218750,1501241041.000063,
1501241042.103165,1.552670,-1.453144,0.641248,0.001420,0.023766,0.010018,0.117362,0.993087,-0.002128,0.004281,0.033051,-0.000528,-12.084851,-1.700903,-35.718327,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.367798,0.000000,319.218750,1501241042.000063,
1501241043.102995,1.633644,-1.465020,0.727413,-0.022554,-0.012192,-0.016719,0.105371,0.994411,0.006631,0.000555,0.035420,0.002616,-12.221905,-1.518310,-35.679901,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.368652,0.000000,319.218750,1501241043.000063,
1501241044.102796,1.694124,-1.466772,0.790212,0.006160,-0.000708,-0.007275,0.103048,0.994594,0.012774,0.006678,0.035298,-0.005709,-12.289868,-1.309086,-35.664845,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.377136,0.000000,319.218750,1501241044.000063,
1501241045.102654,1.698254,-1.466843,0.792665,0.004304,-0.003730,0.002648,0.102925,0.994602,0.013190,0.009746,0.036908,0.001397,-12.224058,-1.311002,-35.687382,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.381531,0.000000,319.218750,1501241045.000062,
1501241046.102455,1.666826,-1.455148,0.748084,-0.002818,0.000633,0.004062,0.114859,0.993320,0.011064,0.002511,0.035076,-0.000261,-11.785749,-1.289116,-35.835316,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.381165,0.000000,319.218750,1501241046.000063,
1501241047.102295,1.736744,-1.455554,0.806580,0.000516,0.005777,-0.012002,0.113408,0.993367,0.018994,0.002544,0.034007,0.003756,-11.361042,-1.067085,-35.979488,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.256409,0.000000,319.218750,1501241047.000062,
1501241048.102141,1.603371,-1.446964,0.666503,0.030381,0.011316,0.015194,0.123451,0.992343,0.004023,0.008889,0.037183,-0.001169,-11.180305,-1.494991,-36.020847,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.302307,0.000000,319.218750,1501241048.000063,
1501241049.101967,1.472870,-1.443093,0.562129,0.015241,-0.015950,-0.004303,0.126746,0.991857,-0.012452,0.007730,0.034251,-0.001709,-12.136456,-1.948639,-35.688164,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.318115,0.000000,319.218750,1501241049.000062,
1501241050.101816,1.530717,-1.457609,0.609806,-0.003332,-0.017303,-0.005733,0.112855,0.993601,-0.004526,0.005492,0.033300,0.001321,-11.733631,-1.881600,-35.826210,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.342773,0.000000,319.218750,1501241050.000063,
1501241051.101644,1.522641,-1.454023,0.608640,-0.002596,0.000391,-0.003758,0.116373,0.993190,-0.005608,0.006414,0.037297,-0.000068,-11.990557,-1.848690,-35.742756,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.361389,0.000000,319.218750,1501241051.000062,
1501241052.101461,1.587178,-1.449756,0.668231,-0.010177,-0.000814,-0.004677,0.120729,0.992684,0.001978,0.005828,0.034660,-0.001062,-11.806890,-1.550586,-35.817997,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.377625,0.000000,319.218750,1501241052.000063,
1501241053.101305,1.666567,-1.450281,0.744033,0.005892,-0.004214,0.000614,0.119673,0.992747,0.011496,0.008302,0.033361,0.001199,-11.655569,-1.232371,-35.879860,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.391479,0.000000,319.218750,1501241053.000063,
1501241054.101120,1.608425,-1.453527,0.691453,0.000898,-0.009802,-0.000458,0.116918,0.993132,0.004401,0.001307,0.033815,0.000603,-11.861418,-1.494603,-35.802353,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.397583,0.000000,319.218750,1501241054.000062,
1501241055.100982,1.597502,-1.453199,0.684361,-0.002079,-0.007718,-0.000360,0.117285,0.993093,0.003133,0.003336,0.033854,0.002406,-12.003449,-1.522995,-35.753784,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.288086,0.000000,319.218750,1501241055.000062,
1501241056.100812,1.615950,-1.432816,0.661498,0.008914,0.100939,0.081563,0.137403,0.990496,0.006209,0.027514,0.024763,0.004854,-10.571750,-1.370873,-36.209038,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.371582,0.000000,319.218750,1501241056.000063,
1501241057.100639,1.565151,-1.412796,0.595938,0.002156,-0.025656,-0.023591,0.157341,0.987544,-0.000888,0.002510,0.033818,0.000583,-10.064138,-1.493328,-36.348572,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.419800,0.000000,319.218750,1501241057.000063,
1501241058.100445,1.518668,-1.451031,0.572014,-0.009401,0.007467,-0.022501,0.119317,0.992837,-0.006225,-0.007210,0.038932,0.002014,-10.835725,-1.976503,-36.102852,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.455688,0.000000,319.218750,1501241058.000063,
1501241059.100303,1.930443,-1.456611,0.961724,-0.167704,0.173970,0.079388,0.106648,0.993488,0.040100,-0.033375,0.034649,0.023331,-9.954048,-0.549559,-36.405365,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.474670,0.000000,319.218750,1501241059.000063,
1501241060.100130,2.925657,-1.303682,2.308198,-0.106656,0.747880,0.297779,0.056554,0.964536,0.257820,0.240153,0.502077,-0.053092,-21.803097,6.147043,-30.192289,,,,,,,
,,,,,,,,,,,,,,,,1.302615,103.799641,18.318909,0.000000,287.226562,1501241060.000063,
1501241061.099962,-3.022991,-1.052637,2.493053,1.668874,-0.004500,-0.394288,-0.058604,0.868732,0.491803,0.291605,-0.535404,-0.202374,-17.043495,13.503109,-30.853216,,,,,,,
,,,,,,,,,,,,,,,,1.302623,103.799629,18.528381,0.280000,287.226562,1501241061.000063,
1501241062.099792,-2.840823,-1.249745,2.200944,-2.292146,-4.919815,-1.057616,-0.093488,0.948904,0.301398,0.710339,0.288965,-0.341071,2.513315,6.777672,-37.047024,,,,,,,
,,,,,,,,,,,,,,,,1.302631,103.799620,18.151794,0.860000,302.695312,1501241062.000062,
1501241063.099620,0.496055,-1.416413,-0.827481,-1.653352,-0.863564,-0.890637,0.073189,0.988107,-0.135236,-0.092461,0.406226,0.205854,3.304379,-8.926378,-36.525829,,,,,,,
,,,,,,,,,,,,,,,,1.302641,103.799611,18.339539,1.290000,319.218750,1501241063.000063,
1501241064.099453,0.971396,-1.528854,-0.155875,1.011600,0.505408,0.772614,0.034621,0.999121,-0.023655,-0.253325,-0.142584,0.098072,-4.135605,-3.436522,-37.360710,,,,,,,
,,,,,,,,,,,,,,,,1.302654,103.799604,18.403687,1.470000,337.148438,1501241064.000063,
1501241065.099305,3.108086,-1.408004,2.285119,2.094578,2.079435,-0.264639,0.005430,0.986779,0.161983,0.270907,0.487175,-0.166713,-15.263551,3.067322,-34.385334,,,,,,,
,,,,,,,,,,,,,,,,1.302667,103.799599,18.429199,1.370000,348.750000,1501241065.000063,
1501241066.099134,3.045521,-1.091570,2.368220,-2.239986,-3.668614,-0.520098,0.044230,0.887352,0.458967,-0.208949,0.402901,-0.268689,-17.645044,11.687756,-31.253548,,,,,,,
,,,,,,,,,,,,,,,,1.302675,103.799593,18.203003,1.370000,345.234375,1501241066.000062,
1501241067.098965,1.483277,-1.528080,0.652348,0.010152,0.197791,0.236914,0.042540,0.999088,-0.003733,0.057817,0.029171,-0.012381,-14.806716,-2.563285,-34.625519,,,,,,,
,,,,,,,,,,,,,,,,1.302678,103.799587,17.754944,0.640000,313.242188,1501241067.000063,
1501241068.098793,1.011798,-1.437268,0.103931,0.024589,-0.066219,-0.028600,0.112867,0.991098,-0.070605,-0.013182,0.042135,-0.012769,-12.322194,-4.152012,-35.435295,,,,,,,
,,,,,,,,,,,,,,,,1.302678,103.799587,19.179321,0.000000,313.242188,1501241068.000062,
1501241069.098620,0.719091,-1.460075,-0.175676,-0.008203,-0.025480,-0.022117,0.072783,0.993877,-0.083137,-0.002898,0.038426,-0.003167,-12.679729,-5.061809,-35.190029,,,,,,,
,,,,,,,,,,,,,,,,1.302678,103.799587,19.729065,0.000000,313.242188,1501241069.000062,
1501241070.098442,0.629216,-1.467391,-0.249194,-0.010342,-0.017943,0.004515,0.060747,0.994658,-0.083453,-0.001177,0.036012,-0.004575,-13.214334,-5.175783,-34.976112,,,,,,,
,,,,,,,,,,,,,,,,1.302678,103.799587,20.253418,0.000000,313.242188,1501241070.000062,
1501241071.098281,0.682365,-1.485832,-0.129390,-0.009417,-0.054075,-0.002868,0.053517,0.996393,-0.065860,0.014858,0.034812,-0.012097,-15.486199,-4.466058,-34.131622,,,,,,,
,,,,,,,,,,,,,,,,1.302678,103.799587,19.807861,0.000000,313.242188,1501241071.000063,
1501241072.098109,0.662245,-1.486251,-0.141395,-0.032949,-0.071973,0.008886,0.051924,0.996428,-0.066594,-0.025008,0.046693,-0.017878,-15.734689,-4.490524,-34.014561,,,,,,,
,,,,,,,,,,,,,,,,1.302678,103.799587,20.067017,0.000000,313.242188,1501241072.000062,
1501241073.097941,1.103927,-1.444900,0.270119,-0.048163,0.478635,0.062303,0.112126,0.992086,-0.056515,0.057551,0.055446,-0.018192,-15.199153,-3.384026,-34.384148,,,,,,,
,,,,,,,,,,,,,,,,1.302678,103.799587,20.450012,0.000000,313.242188,1501241073.000063,
1501241074.097747,2.856237,-1.246813,1.755263,0.008702,-0.783343,-0.215583,0.089614,0.947975,0.305472,-0.145919,0.043084,-0.026755,-4.430472,8.965950,-36.396679,,,,,,,
,,,,,,,,,,,,,,,,1.302678,103.799587,20.422791,0.000000,313.242188,1501241074.000063,
1501241075.097611,1.726532,-1.386598,0.855327,0.006239,0.024802,-0.039862,0.180941,0.983083,0.028409,0.003736,0.052424,-0.010495,-13.472270,0.422931,-35.256981,,,,,,,
,,,,,,,,,,,,,,,,1.302678,103.799587,20.242798,0.000000,313.242188,1501241075.000063,
1501241076.097441,1.922008,-1.409673,0.870070,0.004063,0.233525,-0.005821,0.150634,0.987048,0.055193,0.005707,0.043043,0.001051,-7.073661,0.062445,-37.076881,,,,,,,
,,,,,,,,,,,,,,,,1.302678,103.799587,20.193298,0.000000,313.242188,1501241076.000063,
1501241077.097269,1.807965,-1.412904,0.840262,0.024147,-0.177594,0.009863,0.152835,0.987561,0.036943,0.003033,0.035434,0.007292,-9.918717,-0.152453,-36.418831,,,,,,,
,,,,,,,,,,,,,,,,1.302678,103.799587,20.085144,0.000000,313.242188,1501241077.000063,
